Artist,Song,Comment
Dinesh Gamage,Danena Thuru Maa ,Super song.
Dinesh Gamage,Danena Thuru Maa ,Beautiful 😍
Dinesh Gamage,Danena Thuru Maa ,patta (Y)
Dinesh Gamage,Danena Thuru Maa ,Next level 💜💜💜💜
Dinesh Gamage,Danena Thuru Maa ,Superb 😍😍😍😍❤💕💖
Dinesh Gamage,Danena Thuru Maa ,❤ touching ..😥
Dinesh Gamage,Danena Thuru Maa ,Heartfelt 🔥🔥🔥🔥
Dinesh Gamage,Danena Thuru Maa ,Amazing ♥️♥️
Dinesh Gamage,Danena Thuru Maa ,❤️😭❤️👍 super
Dinesh Gamage,Danena Thuru Maa ,"Love this song very much, good luck sir,love you so much, keep it up"
Dinesh Gamage,Danena Thuru Maa ,Heart touching song good luck ❤
Dinesh Gamage,Danena Thuru Maa ,Love it.😘
Dinesh Gamage,Danena Thuru Maa ,super
Dinesh Gamage,Danena Thuru Maa ,This❤️
Dinesh Gamage,Danena Thuru Maa ,Karaoke 🎤 please
Dinesh Gamage,Danena Thuru Maa ,Great brother ❤
Dinesh Gamage,Danena Thuru Maa ,keep it up for our generation.
Dinesh Gamage,Danena Thuru Maa ,"Great work brother,thank you."
Dinesh Gamage,Danena Thuru Maa ,Voice though 👌 Heart melting !!!
Dinesh Gamage,Danena Thuru Maa ,I love song ❤️😍
Dinesh Gamage,Danena Thuru Maa ,This is a heart touching song. Music superb. Video also.
Dinesh Gamage,Danena Thuru Maa ,Loving it 😍
Dinesh Gamage,Danena Thuru Maa ,Superb ❤😣
Dinesh Gamage,Danena Thuru Maa ,The music is divine
Dinesh Gamage,Danena Thuru Maa ,Beautiful song brother ❤️❤️❤️🇱🇰🇱🇰🙏🙏
Dinesh Gamage,Danena Thuru Maa ,Good luck for both of you!!!!
Dinesh Gamage,Danena Thuru Maa ,Best feeling ❤
Dinesh Gamage,Danena Thuru Maa ,Heart touching song♥️ really love it!♥️♥️
Dinesh Gamage,Danena Thuru Maa ,Again and again ♥️ Can’t get over this 🥺
Dinesh Gamage,Danena Thuru Maa ,Superb
Dinesh Gamage,Danena Thuru Maa ,Heart touching 😍😘💝😘
Dinesh Gamage,Danena Thuru Maa ,❤ touching so badly 😔❤
Dinesh Gamage,Danena Thuru Maa ,♥ Touching!!
Dinesh Gamage,Danena Thuru Maa ,So beautiful 😍
Dinesh Gamage,Danena Thuru Maa ,Next Level <b>*</b> Love Much
Dinesh Gamage,Danena Thuru Maa ,totally addicted 🥴❤️
Dinesh Gamage,Danena Thuru Maa ,Wow 💕
Dinesh Gamage,Danena Thuru Maa ,Super
Dinesh Gamage,Danena Thuru Maa ,Superb...😍❤❤
Dinesh Gamage,Danena Thuru Maa ,Awesome❤️❤️
Dinesh Gamage,Danena Thuru Maa ,amazing
Dinesh Gamage,Danena Thuru Maa ,Ammo😍😍😍😍
Dinesh Gamage,Danena Thuru Maa ,This song gonne cry for me 😭
Dinesh Gamage,Danena Thuru Maa ,I addicted ❤
Dinesh Gamage,Danena Thuru Maa ,Favorite as always 💕
Dinesh Gamage,Danena Thuru Maa ,"Lovely song,,, touching."
Dinesh Gamage,Danena Thuru Maa ,Patta 👌👌👌💜💜💜💜
Dinesh Gamage,Danena Thuru Maa ,My Favorite ❤️
Dinesh Gamage,Danena Thuru Maa ,Wow..superb..🤩🤩..
Dinesh Gamage,Danena Thuru Maa ,Wow❤️
Dinesh Gamage,Danena Thuru Maa ,Healing 🖤
Dinesh Gamage,Danena Thuru Maa ,Its such a amazing song ❤❤
Dinesh Gamage,Danena Thuru Maa ,Addicted ...
Dinesh Gamage,Danena Thuru Maa ,Beautiful song 👍❤️
Dinesh Gamage,Danena Thuru Maa ,My story....😢😢😢
Dinesh Gamage,Danena Thuru Maa ,Wah! Amazing work
Dinesh Gamage,Danena Thuru Maa ,Love this❤
Dinesh Gamage,Danena Thuru Maa ,This song made me crazy ❤👌
Dinesh Gamage,Danena Thuru Maa ,Superb song❤️❤️❤️
Dinesh Gamage,Danena Thuru Maa ,Wow this is so beautiful ❤ keep up the good work 😍😍❤❤
Dinesh Gamage,Danena Thuru Maa ,Amazing song ❤️❤️great work❤️
Dinesh Gamage,Danena Thuru Maa ,Wow
Dinesh Gamage,Danena Thuru Maa ,Like it so much... ❤️
Dinesh Gamage,Danena Thuru Maa ,Perfect ❤️🔥
Dinesh Gamage,Danena Thuru Maa ,Good luck ❤❤❤❤❤❤
Dinesh Gamage,Danena Thuru Maa ,Elm
Dinesh Gamage,Danena Thuru Maa ,Nice song❤️❤️
Dinesh Gamage,Danena Thuru Maa ,Mail voice is perfect 👌👌
Dinesh Gamage,Danena Thuru Maa ,So beautiful..❤️❤️
Dinesh Gamage,Danena Thuru Maa ,Oh God!!! Addicted !!!!!!!🥺🥺
Dinesh Gamage,Danena Thuru Maa ,After long long time i love this lovely song...now i addicted 😍
Dinesh Gamage,Danena Thuru Maa ,Patta
Dinesh Gamage,Danena Thuru Maa ,Very heart touching song great job
Dinesh Gamage,Danena Thuru Maa ,Beautiful song
Dinesh Gamage,Danena Thuru Maa ,my story is just like you😔
Dinesh Gamage,Danena Thuru Maa ,Wow 😍🎧🎶👌
Dinesh Gamage,Danena Thuru Maa ,Addicted ♥️
Dinesh Gamage,Danena Thuru Maa ,❤💫 excellent
Dinesh Gamage,Danena Thuru Maa ,addicted 🙇🏻‍♂️🥺
Dinesh Gamage,Danena Thuru Maa ,:D
Dinesh Gamage,Danena Thuru Maa ,Sad song
Dinesh Gamage,Danena Thuru Maa ,Masterpiece ❤️
Dinesh Gamage,Danena Thuru Maa ,Music is best ❤️🇱🇰🤘
Dinesh Gamage,Danena Thuru Maa ,❤️ so beautiful song
Dinesh Gamage,Danena Thuru Maa ,U just killing it❤️❤️❤️ on repeat mode
Dinesh Gamage,Danena Thuru Maa ,This just made my day! ❤️❤️
Dinesh Gamage,Danena Thuru Maa ,Amazing ❤️❤️
Dinesh Gamage,Danena Thuru Maa ,Super 💪❤️❤️
Dinesh Gamage,Danena Thuru Maa ,Absolutely wonderful song ...
Dinesh Gamage,Danena Thuru Maa ,Best song with beautiful visual 💗💗💗👌👍
Dinesh Gamage,Danena Thuru Maa ,Aka patta
Dinesh Gamage,Danena Thuru Maa ,My story ❤🌍😭
Dinesh Gamage,Danena Thuru Maa ,"wow............. wow.......... no word,........wow..."
Dinesh Gamage,Danena Thuru Maa ,Addicted💙
Dinesh Gamage,Danena Thuru Maa ,❤️❤️ lovely
Dinesh Gamage,Danena Thuru Maa ,Great job ❤️ love this song..
Dinesh Gamage,Danena Thuru Maa ,Patta
Dinesh Gamage,Danena Thuru Maa ,perfect ♥️
Dinesh Gamage,Danena Thuru Maa ,Nice song
Dinesh Gamage,Danena Thuru Maa ,Magical voice😍😍😍
Dinesh Gamage,Danena Thuru Maa ,Speechless 🙈
Dinesh Gamage,Danena Thuru Maa ,addicted to it
Dinesh Gamage,Danena Thuru Maa ,Heart touched♥️✍️
Dinesh Gamage,Danena Thuru Maa ,Ever best song
Dinesh Gamage,Danena Thuru Maa ,This is superb!
Dinesh Gamage,Danena Thuru Maa ,So beautiful😭❤️
Dinesh Gamage,Danena Thuru Maa ,Heart touching song😍😍😍
Dinesh Gamage,Danena Thuru Maa ,Superb ❤️❤️❤️❤️❤️❤️👌
Dinesh Gamage,Danena Thuru Maa ,Simply perfect 👌
Dinesh Gamage,Danena Thuru Maa ,Wow... Superb
Dinesh Gamage,Danena Thuru Maa ,Nice song
Dinesh Gamage,Danena Thuru Maa ,beautiful
Dinesh Gamage,Danena Thuru Maa ,"so satisfyingly beautiful...♡ this is art,what we call..."
Dinesh Gamage,Danena Thuru Maa ,Keep it up both of u 🇱🇰
Dinesh Gamage,Danena Thuru Maa ,So heart touching Song
Dinesh Gamage,Danena Thuru Maa ,Patta ❤️
Dinesh Gamage,Danena Thuru Maa ,Addicted
Dinesh Gamage,Danena Thuru Maa ,I Dont Know Why Um Crying 😞 😞
Dinesh Gamage,Danena Thuru Maa ,Awesome Song and Superb Acting ! ❤️
Dinesh Gamage,Danena Thuru Maa ,Next level.🔥🔥
Dinesh Gamage,Danena Thuru Maa ,Addicted
Dinesh Gamage,Danena Thuru Maa ,Love every bit of this song!
Dinesh Gamage,Danena Thuru Maa ,Wow❤️❤️
Dinesh Gamage,Danena Thuru Maa ,Superb ❤️❤️
Dinesh Gamage,Danena Thuru Maa ,Beautiful ❤️
Dinesh Gamage,Danena Thuru Maa ,Beautiful ❤️
Dinesh Gamage,Danena Thuru Maa ,Amazing ♥️♥️
Dinesh Gamage,Danena Thuru Maa ,Wow after long time I saw nice concept ☺🙏
Dinesh Gamage,Danena Thuru Maa ,Addicted 😌❤️🌸
Dinesh Gamage,Danena Thuru Maa ,Indeed a Masterpiece 👌
Dinesh Gamage,Danena Thuru Maa ,Superb song.... good job !!
Dinesh Gamage,Danena Thuru Maa ,❤❤superb❤❤
Dinesh Gamage,Danena Thuru Maa ,Love it 😍
Dinesh Gamage,Danena Thuru Maa ,Sound 🙌🔥💓🙏🙏✖✖
Dinesh Gamage,Danena Thuru Maa ,Heart melting voice❤️❤️❤️ ❤️❤️❤️❤️
Dinesh Gamage,Danena Thuru Maa ,Nice Work 😍❤️
Dinesh Gamage,Danena Thuru Maa ,Fabulous !♥
Dinesh Gamage,Danena Thuru Maa ,Heart touching❤️🖤❤️
Dinesh Gamage,Danena Thuru Maa ,Patta ❤️❤️❤️❤️❤️❤️
Dinesh Gamage,Danena Thuru Maa ,🔥 good job ...🖤
Dinesh Gamage,Danena Thuru Maa ,Superb 🔥
Dinesh Gamage,Danena Thuru Maa ,Nice song. Keep it up...
Dinesh Gamage,Danena Thuru Maa ,Superb❤🔥
Dinesh Gamage,Danena Thuru Maa ,Awesome 😊😥
Dinesh Gamage,Danena Thuru Maa ,Nanga 😍😍😍
Dinesh Gamage,Danena Thuru Maa ,you saved my day....
Dinesh Gamage,Danena Thuru Maa ,Voice🧡🖤❤️
Dinesh Gamage,Danena Thuru Maa ,Wow
Dinesh Gamage,Danena Thuru Maa ,❤ 👌 Outstanding in every aspect 👌
Dinesh Gamage,Danena Thuru Maa ,another masterpiece ❤️😭
Dinesh Gamage,Danena Thuru Maa ,Wow great song
Dinesh Gamage,Danena Thuru Maa ,Another masterpiece ❤😍
Dinesh Gamage,Danena Thuru Maa ,Superb. Keep it up ❤️
Dinesh Gamage,Danena Thuru Maa ,So so beautiful ♥️♥️ All the best🤘
Dinesh Gamage,Danena Thuru Maa ,Nice song.... keep it up dear...
Dinesh Gamage,Danena Thuru Maa ,<b>SOOTHING</b>
Dinesh Gamage,Danena Thuru Maa ,Superb
Dinesh Gamage,Danena Thuru Maa ,Amazing 😍😍😍😍😍😍😍😍❤️
Dinesh Gamage,Danena Thuru Maa ,Wow beautiful song ❤️🔥🔥
Dinesh Gamage,Danena Thuru Maa ,Wow ! 😍
Dinesh Gamage,Danena Thuru Maa ,Just wow ❤️💥💯🔥😮
Dinesh Gamage,Danena Thuru Maa ,Maru
Dinesh Gamage,Danena Thuru Maa ,"Good work, as always ♥️✨"
Dinesh Gamage,Danena Thuru Maa ,Masterpiece!
Dinesh Gamage,Danena Thuru Maa ,Super brother..🙂❤
Dinesh Gamage,Danena Thuru Maa ,First view
Abisheka and Mihdu,Dannawada Adare Neethiya,Superb ❤❤❤
Abisheka and Mihdu,Dannawada Adare Neethiya,Amazing❤
Abisheka and Mihdu,Dannawada Adare Neethiya,Superb ❤️❤️❤️
Abisheka and Mihdu,Dannawada Adare Neethiya,Officially addicted 😩❤
Abisheka and Mihdu,Dannawada Adare Neethiya,Felt ..hurt ...just dead..
Abisheka and Mihdu,Dannawada Adare Neethiya,Great creation ❤️❤️❤️
Abisheka and Mihdu,Dannawada Adare Neethiya,while listening to song I think this song is about real life incident...so sad
Abisheka and Mihdu,Dannawada Adare Neethiya,Favorite ❤❤❤
Abisheka and Mihdu,Dannawada Adare Neethiya,Wow ❤️✨️
Abisheka and Mihdu,Dannawada Adare Neethiya,Wow❤
Abisheka and Mihdu,Dannawada Adare Neethiya,What a dog !! Poor woman
Abisheka and Mihdu,Dannawada Adare Neethiya,Wow
Abisheka and Mihdu,Dannawada Adare Neethiya,Super ❤
Abisheka and Mihdu,Dannawada Adare Neethiya,👌👌👌super song
Abisheka and Mihdu,Dannawada Adare Neethiya,❤❤❤heart touching song❤❤❤
Abisheka and Mihdu,Dannawada Adare Neethiya,Singing acting super❤❤❤❤
Abisheka and Mihdu,Dannawada Adare Neethiya,🥺❤️‍🩹 love this
Abisheka and Mihdu,Dannawada Adare Neethiya,I dont understand why you have to die because of a man?🤨 You first have to love yourself 🙄
Abisheka and Mihdu,Dannawada Adare Neethiya,Love this❤
Abisheka and Mihdu,Dannawada Adare Neethiya,Next level ❤️❤️❤️❤️
Abisheka and Mihdu,Dannawada Adare Neethiya,My story...😢❤
Abisheka and Mihdu,Dannawada Adare Neethiya,Love it ❤❤❤ heart touching song 😍😍
Abisheka and Mihdu,Dannawada Adare Neethiya,Excellent ❤
Abisheka and Mihdu,Dannawada Adare Neethiya,Maru❤❤❤
Abisheka and Mihdu,Dannawada Adare Neethiya,good luck ❤❤❤
Abisheka and Mihdu,Dannawada Adare Neethiya,Heart touching 💗❗
Abisheka and Mihdu,Dannawada Adare Neethiya,Its superb 👌👌👌👌❤❤❤
Abisheka and Mihdu,Dannawada Adare Neethiya,Can someone please tell me the true story behind this or the case name? Thanks
Abisheka and Mihdu,Dannawada Adare Neethiya,Wow...😮😮😮
Abisheka and Mihdu,Dannawada Adare Neethiya,Cinematic ❤️
Abisheka and Mihdu,Dannawada Adare Neethiya,Amazing song ❤
Abisheka and Mihdu,Dannawada Adare Neethiya,Superb ❤
Abisheka and Mihdu,Dannawada Adare Neethiya,Speechless ❤️‍🩹
Abisheka and Mihdu,Dannawada Adare Neethiya,Wow..❤
Abisheka and Mihdu,Dannawada Adare Neethiya,I love this song ❤❤
Abisheka and Mihdu,Dannawada Adare Neethiya,❤️heart touching 😍
Abisheka and Mihdu,Dannawada Adare Neethiya,I don’t know why I’m crying after watching this ❤❤❤❤❤❤❤
Abisheka and Mihdu,Dannawada Adare Neethiya,Feeling ❤️🥺😍
Abisheka and Mihdu,Dannawada Adare Neethiya,Another masterpiece 🖤
Abisheka and Mihdu,Dannawada Adare Neethiya,Felt it 🥺
Abisheka and Mihdu,Dannawada Adare Neethiya,Amazing perform 😍❤❤
Abisheka and Mihdu,Dannawada Adare Neethiya,Top ❤🙏
Abisheka and Mihdu,Dannawada Adare Neethiya,Feel It ❤
Abisheka and Mihdu,Dannawada Adare Neethiya,I felt it..🥺❤️
Abisheka and Mihdu,Dannawada Adare Neethiya,i felt it🥺🌸
Abisheka and Mihdu,Dannawada Adare Neethiya,Who is the lyricist
Abisheka and Mihdu,Dannawada Adare Neethiya,So heart touching ❤❤️
Abisheka and Mihdu,Dannawada Adare Neethiya,Perfect 👌
Abisheka and Mihdu,Dannawada Adare Neethiya,Lovely voice❤😍
Abisheka and Mihdu,Dannawada Adare Neethiya,Wow. True. We all enjoy and suffer 😔❤
Abisheka and Mihdu,Dannawada Adare Neethiya,Heart touching lovely song
Abisheka and Mihdu,Dannawada Adare Neethiya,Love This ❤
Abisheka and Mihdu,Dannawada Adare Neethiya,Good job❤❤❤❤
Abisheka and Mihdu,Dannawada Adare Neethiya,Wow...... ❤️❤️❤️❤️❤️❤️
Abisheka and Mihdu,Dannawada Adare Neethiya,Very beautiful ❤️❤
Abisheka and Mihdu,Dannawada Adare Neethiya,Wow 🌹♥️
Abisheka and Mihdu,Dannawada Adare Neethiya,Excellent ❤️
Abisheka and Mihdu,Dannawada Adare Neethiya,Wow❤❤😍😍next level😘😘
Abisheka and Mihdu,Dannawada Adare Neethiya,❤🥺♥️ nice song
Abisheka and Mihdu,Dannawada Adare Neethiya,Super ❤
Abisheka and Mihdu,Dannawada Adare Neethiya,Excellent ❤
Abisheka and Mihdu,Dannawada Adare Neethiya,I felt it 🥺❤️
Abisheka and Mihdu,Dannawada Adare Neethiya,Heart touching 🥺❤
Abisheka and Mihdu,Dannawada Adare Neethiya,❤❤❤❤❤❤❤ super
Abisheka and Mihdu,Dannawada Adare Neethiya,I felt this song ❤🥺
Abisheka and Mihdu,Dannawada Adare Neethiya,I felt it ❤
Abisheka and Mihdu,Dannawada Adare Neethiya,Wow💐😍❤
Abisheka and Mihdu,Dannawada Adare Neethiya,Heart touching...❤
Abisheka and Mihdu,Dannawada Adare Neethiya,Amazing work 🥺♥️
Abisheka and Mihdu,Dannawada Adare Neethiya,Great❤️
Abisheka and Mihdu,Dannawada Adare Neethiya,Wow! 🥺♥️
Abisheka and Mihdu,Dannawada Adare Neethiya,Perfect❤
Abisheka and Mihdu,Dannawada Adare Neethiya,Nice ❤
Abisheka and Mihdu,Dannawada Adare Neethiya,Addicted voice ..🥺❤️
Abisheka and Mihdu,Dannawada Adare Neethiya,I guess I know the true story.
Abisheka and Mihdu,Dannawada Adare Neethiya,Masterpiece ❤
Abisheka and Mihdu,Dannawada Adare Neethiya,Perfect ❤
Abisheka and Mihdu,Dannawada Adare Neethiya,Wow❤
Abisheka and Mihdu,Dannawada Adare Neethiya,masterpiece❤
Abisheka and Mihdu,Dannawada Adare Neethiya,This song next level❤
Abisheka and Mihdu,Dannawada Adare Neethiya,wow😮😮
Abisheka and Mihdu,Dannawada Adare Neethiya,wow 😮
Abisheka and Mihdu,Dannawada Adare Neethiya,True ❤️
Abisheka and Mihdu,Dannawada Adare Neethiya,Amazing madam ❤️❤️❤️❤️🙏🙏🙏
Abisheka and Mihdu,Dannawada Adare Neethiya,Heart touched 🙂❤️
Abisheka and Mihdu,Dannawada Adare Neethiya,🥺❤............ speechless
Abisheka and Mihdu,Dannawada Adare Neethiya,Heart touching 😢❤
Danith Sri,Ehema dewal na hithe,"Well done brother, soulful nice song❤❤❤❤"
Danith Sri,Ehema dewal na hithe,love this voice ......❤️
Danith Sri,Ehema dewal na hithe,This❤
Danith Sri,Ehema dewal na hithe,Masterpiece ❤️
Danith Sri,Ehema dewal na hithe,Super song
Danith Sri,Ehema dewal na hithe,Perfect song.. this feel moment amazing😢❤
Danith Sri,Ehema dewal na hithe,Respect ✅❤️
Danith Sri,Ehema dewal na hithe,I love this song. 🥰😌 Absolutely awesome!! 💖👌
Danith Sri,Ehema dewal na hithe,best for every time 😍☺️
Danith Sri,Ehema dewal na hithe,Felt that feeling. Amazing work 👍
Danith Sri,Ehema dewal na hithe,"Nothing to say,"
Danith Sri,Ehema dewal na hithe,Best voice❤
Danith Sri,Ehema dewal na hithe,Love is the foundation of good world
Danith Sri,Ehema dewal na hithe,Super ❤️👍
Danith Sri,Ehema dewal na hithe,"What a great song ,"
Danith Sri,Ehema dewal na hithe,Love this song brother.. keep it up🥺✌️
Danith Sri,Ehema dewal na hithe,"Nothing to say, this is a MASTERPIECE✨❤️"
Danith Sri,Ehema dewal na hithe,Nice ✌️❤
Danith Sri,Ehema dewal na hithe,Brilliant 💆🏻‍♂️❤️
Danith Sri,Ehema dewal na hithe,Favorite 🥺❤️
Danith Sri,Ehema dewal na hithe,Great job ❤️
Danith Sri,Ehema dewal na hithe,Just WOW❤️‍🔥
Danith Sri,Ehema dewal na hithe,superb song☺
Danith Sri,Ehema dewal na hithe,My favorite song
Danith Sri,Ehema dewal na hithe,Great meaning
Danith Sri,Ehema dewal na hithe,Superb song 😘😘
Danith Sri,Ehema dewal na hithe,Much love still ❤️🔥✨️
Danith Sri,Ehema dewal na hithe,Perfect 😍
Danith Sri,Ehema dewal na hithe,wow😚
Danith Sri,Ehema dewal na hithe,sUPERB
Danith Sri,Ehema dewal na hithe,It’s really a meditation 🧘‍♂️♥️
Danith Sri,Ehema dewal na hithe,Maru machan
Danith Sri,Ehema dewal na hithe,Wow❤️🥺
Danith Sri,Ehema dewal na hithe,Superb.🤟🤟❤️❤️ my favorite singer .🎧🎧❤😍😍
Danith Sri,Ehema dewal na hithe,great and superb one but its touching my heart
Danith Sri,Ehema dewal na hithe,The most beautiful song I have ever felt 💘.. My favorite singer is you🌹💐 .. Your voice is like a meditation
Danith Sri,Ehema dewal na hithe,Heart touching🖤
Danith Sri,Ehema dewal na hithe,Heart Touching song 😔❤
Danith Sri,Ehema dewal na hithe,Wow..... 😳🥺🔥❤️
Danith Sri,Ehema dewal na hithe,Masterpiece 🖤🍃
Danith Sri,Ehema dewal na hithe,👌 like always speechless brother!
Danith Sri,Ehema dewal na hithe,🖤🍁addicted
Danith Sri,Ehema dewal na hithe,Wow ♥️
Danith Sri,Ehema dewal na hithe,Masterpiece ...♥️🎼
Danith Sri,Ehema dewal na hithe,Amazing 🌼
Danith Sri,Ehema dewal na hithe,Very unique flavor.... one of a kind. All the best.
Danith Sri,Ehema dewal na hithe,Deep😍
Danith Sri,Ehema dewal na hithe,Love this ❤️
Danith Sri,Ehema dewal na hithe,Superb❤️😌
Danith Sri,Ehema dewal na hithe,Wow beautiful song ♥️♥️♥️
Danith Sri,Ehema dewal na hithe,Superb ❤️❤️❤️
Danith Sri,Ehema dewal na hithe,Each and every word...i felt it...💆 the music...just wow..🥺❤️
Danith Sri,Ehema dewal na hithe,Addicted 🥺♥️
Danith Sri,Ehema dewal na hithe,Still on the top of the heart ❤️👀
Danith Sri,Ehema dewal na hithe,Beautiful Song ❤️🎼🌷🎶❤️
Danith Sri,Ehema dewal na hithe,Excellent ❤❤❤
Danith Sri,Ehema dewal na hithe,Wow❤️
Danith Sri,Ehema dewal na hithe,Excellent ♥️
Danith Sri,Ehema dewal na hithe,This is my healing therapy.
Danith Sri,Ehema dewal na hithe,Wow superb ...❤
Danith Sri,Ehema dewal na hithe,Excellent 💯
Danith Sri,Ehema dewal na hithe,What a wonderful song..?
Danith Sri,Ehema dewal na hithe,Wow 😳 very nice 🙂👍 💕
Danith Sri,Ehema dewal na hithe,"One word, masterpiece 👏"
Danith Sri,Ehema dewal na hithe,Superb ....!
Danith Sri,Ehema dewal na hithe,He is thinking with spiritual mind . I felt that way
Danith Sri,Ehema dewal na hithe,Addicted🎵🎶🎼🎧😚❤❤
Danith Sri,Ehema dewal na hithe,Superb❤💯🥰
Danith Sri,Ehema dewal na hithe,Pure love ❤️
Danith Sri,Ehema dewal na hithe,Respect brother 🤘
Danith Sri,Ehema dewal na hithe,Best 😍❤️
Danith Sri,Ehema dewal na hithe,Great 😍
Danith Sri,Ehema dewal na hithe,Wow ❤️
Danith Sri,Ehema dewal na hithe,Supper. I love this ❤️
Danith Sri,Ehema dewal na hithe,What a beauty ❤️❤️
Danith Sri,Ehema dewal na hithe,Amazing !😍❤️
Danith Sri,Ehema dewal na hithe,what a wonderful song with a deep meaning of pure love.
Danith Sri,Ehema dewal na hithe,amazing
Danith Sri,Ehema dewal na hithe,wonderful
Danith Sri,Ehema dewal na hithe,Supper ❤️❤️
Danith Sri,Ehema dewal na hithe,This naked lady is irrelevant by the way.......
Danith Sri,Ehema dewal na hithe,Wow
Danith Sri,Ehema dewal na hithe,What a meaning ❤️❤️❤️
Danith Sri,Ehema dewal na hithe,Simple yet deep. Very rare in the world
Danith Sri,Ehema dewal na hithe,"One day,I hope to collaborate with you brother🥺🥰🥰your voice is pure honey🥰🥰🥰🥰best of luck!!!"
Danith Sri,Ehema dewal na hithe,I dont know how i got addicted to this song. Thats wow..........
Danith Sri,Ehema dewal na hithe,Nice song
Danith Sri,Ehema dewal na hithe,This song is such a lyrical and I listen to it every single day ❤️
Danith Sri,Ehema dewal na hithe,This is craze❤️
Danith Sri,Ehema dewal na hithe,"Superb, I love this ❤"
Danith Sri,Ehema dewal na hithe,Beautiful song
Danith Sri,Ehema dewal na hithe,Wow.. Superb 👍
Danith Sri,Ehema dewal na hithe,Marvelous song ❤️
Danith Sri,Ehema dewal na hithe,I truly wish him good luck
Danith Sri,Ehema dewal na hithe,Can’t stop listening to this!
Danith Sri,Ehema dewal na hithe,Simply awesome brother
Danith Sri,Ehema dewal na hithe,Patta
Danith Sri,Ehema dewal na hithe,Good job.keep it up❤️
Danith Sri,Ehema dewal na hithe,amazing
Danith Sri,Ehema dewal na hithe,You are best❤🇱🇰
